日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/05,東京本店,キッチン雑貨,KT-001,木製カッティングボード,27,1480,39960
2026/06/05,東京本店,キッチン雑貨,KT-003,シリコン調理スプーン,32,520,16640
2026/06/05,東京本店,ステーショナリー,ST-001,真鍮ボールペン,47,980,46060
2026/06/05,東京本店,ステーショナリー,ST-002,活版印刷メモパッド,108,420,45360
2026/06/05,東京本店,ステーショナリー,ST-003,リネン表紙ノート A5,92,680,62560
2026/06/05,東京本店,ステーショナリー,ST-004,マスキングテープ 12色セット,37,1250,46250
2026/06/05,東京本店,インテリア小物,IN-001,アロマキャンドル,34,880,29920
2026/06/05,東京本店,インテリア小物,IN-002,ガラスフラワーベース,15,1650,24750
2026/06/05,東京本店,インテリア小物,IN-003,ラタン小物かご,41,950,38950
2026/06/05,東京本店,バス・サニタリー,BS-003,バスソルト 3種セット,32,1380,44160
2026/06/05,東京本店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,55,650,35750
2026/06/05,大阪支店,キッチン雑貨,KT-001,木製カッティングボード,21,1480,31080
2026/06/05,大阪支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,29,1980,57420
2026/06/05,大阪支店,キッチン雑貨,KT-003,シリコン調理スプーン,44,520,22880
2026/06/05,大阪支店,ステーショナリー,ST-001,真鍮ボールペン,29,980,28420
2026/06/05,大阪支店,ステーショナリー,ST-003,リネン表紙ノート A5,57,680,38760
2026/06/05,大阪支店,ステーショナリー,ST-004,マスキングテープ 12色セット,24,1250,30000
2026/06/05,大阪支店,インテリア小物,IN-001,アロマキャンドル,45,880,39600
2026/06/05,大阪支店,インテリア小物,IN-003,ラタン小物かご,22,950,20900
2026/06/05,大阪支店,インテリア小物,IN-004,陶器の一輪挿し,16,720,11520
2026/06/05,大阪支店,バス・サニタリー,BS-002,陶器のソープディッシュ,26,640,16640
2026/06/05,大阪支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,25,480,12000
2026/06/05,大阪支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,83,650,53950
2026/06/05,大阪支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,30,880,26400
2026/06/05,名古屋支店,キッチン雑貨,KT-001,木製カッティングボード,18,1480,26640
2026/06/05,名古屋支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,19,1980,37620
2026/06/05,名古屋支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,23,780,17940
2026/06/05,名古屋支店,ステーショナリー,ST-001,真鍮ボールペン,37,980,36260
2026/06/05,名古屋支店,ステーショナリー,ST-002,活版印刷メモパッド,50,420,21000
2026/06/05,名古屋支店,ステーショナリー,ST-003,リネン表紙ノート A5,45,680,30600
2026/06/05,名古屋支店,インテリア小物,IN-001,アロマキャンドル,22,880,19360
2026/06/05,名古屋支店,インテリア小物,IN-002,ガラスフラワーベース,8,1650,13200
2026/06/05,名古屋支店,インテリア小物,IN-003,ラタン小物かご,21,950,19950
2026/06/05,名古屋支店,バス・サニタリー,BS-002,陶器のソープディッシュ,27,640,17280
2026/06/05,名古屋支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,33,920,30360
2026/06/05,名古屋支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,25,560,14000
2026/06/05,名古屋支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,47,380,17860
2026/06/05,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,60,650,39000
2026/06/05,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,26,540,14040
2026/06/05,福岡支店,キッチン雑貨,KT-001,木製カッティングボード,21,1480,31080
2026/06/05,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,39,780,30420
2026/06/05,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,19,980,18620
