日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/30,東京本店,キッチン雑貨,KT-003,シリコン調理スプーン,49,520,25480
2026/06/30,東京本店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,67,780,52260
2026/06/30,東京本店,ステーショナリー,ST-001,真鍮ボールペン,31,980,30380
2026/06/30,東京本店,ステーショナリー,ST-002,活版印刷メモパッド,80,420,33600
2026/06/30,東京本店,ステーショナリー,ST-003,リネン表紙ノート A5,83,680,56440
2026/06/30,東京本店,ステーショナリー,ST-004,マスキングテープ 12色セット,18,1250,22500
2026/06/30,東京本店,インテリア小物,IN-003,ラタン小物かご,37,950,35150
2026/06/30,東京本店,バス・サニタリー,BS-001,オーガニックコットンタオル,59,1180,69620
2026/06/30,東京本店,バス・サニタリー,BS-002,陶器のソープディッシュ,17,640,10880
2026/06/30,東京本店,バス・サニタリー,BS-003,バスソルト 3種セット,30,1380,41400
2026/06/30,東京本店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,21,920,19320
2026/06/30,東京本店,ガーデン雑貨,GD-003,ガーデンピック 3本組,41,480,19680
2026/06/30,東京本店,ガーデン雑貨,GD-004,多肉植物用ミニポット,39,380,14820
2026/06/30,東京本店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,77,650,50050
2026/06/30,東京本店,ラッピング用品,GF-002,サテンリボン 5色セット,52,540,28080
2026/06/30,東京本店,ラッピング用品,GF-004,和紙包装紙 20枚入,24,1150,27600
2026/06/30,大阪支店,キッチン雑貨,KT-001,木製カッティングボード,22,1480,32560
2026/06/30,大阪支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,15,1980,29700
2026/06/30,大阪支店,キッチン雑貨,KT-003,シリコン調理スプーン,26,520,13520
2026/06/30,大阪支店,ステーショナリー,ST-001,真鍮ボールペン,50,980,49000
2026/06/30,大阪支店,ステーショナリー,ST-002,活版印刷メモパッド,77,420,32340
2026/06/30,大阪支店,ステーショナリー,ST-004,マスキングテープ 12色セット,28,1250,35000
2026/06/30,大阪支店,インテリア小物,IN-001,アロマキャンドル,43,880,37840
2026/06/30,大阪支店,インテリア小物,IN-003,ラタン小物かご,14,950,13300
2026/06/30,大阪支店,インテリア小物,IN-004,陶器の一輪挿し,19,720,13680
2026/06/30,大阪支店,バス・サニタリー,BS-001,オーガニックコットンタオル,44,1180,51920
2026/06/30,大阪支店,バス・サニタリー,BS-003,バスソルト 3種セット,26,1380,35880
2026/06/30,大阪支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,16,920,14720
