日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/01,東京本店,キッチン雑貨,KT-001,木製カッティングボード,34,1480,50320
2026/05/01,東京本店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,22,1980,43560
2026/05/01,東京本店,キッチン雑貨,KT-003,シリコン調理スプーン,59,520,30680
2026/05/01,東京本店,ステーショナリー,ST-001,真鍮ボールペン,31,980,30380
2026/05/01,東京本店,ステーショナリー,ST-002,活版印刷メモパッド,44,420,18480
2026/05/01,東京本店,ステーショナリー,ST-003,リネン表紙ノート A5,40,680,27200
2026/05/01,東京本店,インテリア小物,IN-001,アロマキャンドル,57,880,50160
2026/05/01,東京本店,インテリア小物,IN-004,陶器の一輪挿し,15,720,10800
2026/05/01,東京本店,バス・サニタリー,BS-001,オーガニックコットンタオル,24,1180,28320
2026/05/01,東京本店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,40,920,36800
2026/05/01,東京本店,ガーデン雑貨,GD-002,ブリキのじょうろ,12,1750,21000
2026/05/01,東京本店,ガーデン雑貨,GD-003,ガーデンピック 3本組,49,480,23520
2026/05/01,東京本店,ガーデン雑貨,GD-004,多肉植物用ミニポット,46,380,17480
2026/05/01,東京本店,ラッピング用品,GF-003,ギフトボックス 小 5個組,64,880,56320
2026/05/01,東京本店,ラッピング用品,GF-004,和紙包装紙 20枚入,29,1150,33350
2026/05/01,大阪支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,31,780,24180
2026/05/01,大阪支店,ステーショナリー,ST-004,マスキングテープ 12色セット,17,1250,21250
2026/05/01,大阪支店,インテリア小物,IN-003,ラタン小物かご,16,950,15200
2026/05/01,大阪支店,バス・サニタリー,BS-002,陶器のソープディッシュ,26,640,16640
2026/05/01,大阪支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,18,920,16560
2026/05/01,大阪支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,47,560,26320
2026/05/01,大阪支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,53,380,20140
2026/05/01,大阪支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,49,650,31850
2026/05/01,大阪支店,ラッピング用品,GF-002,サテンリボン 5色セット,37,540,19980
2026/05/01,大阪支店,ラッピング用品,GF-004,和紙包装紙 20枚入,22,1150,25300
2026/05/01,名古屋支店,キッチン雑貨,KT-001,木製カッティングボード,9,1480,13320
2026/05/01,名古屋支店,キッチン雑貨,KT-003,シリコン調理スプーン,33,520,17160
2026/05/01,名古屋支店,ステーショナリー,ST-001,真鍮ボールペン,26,980,25480
2026/05/01,名古屋支店,ステーショナリー,ST-003,リネン表紙ノート A5,54,680,36720
2026/05/01,名古屋支店,ステーショナリー,ST-004,マスキングテープ 12色セット,24,1250,30000
2026/05/01,名古屋支店,インテリア小物,IN-001,アロマキャンドル,19,880,16720
2026/05/01,名古屋支店,インテリア小物,IN-003,ラタン小物かご,14,950,13300
2026/05/01,名古屋支店,インテリア小物,IN-004,陶器の一輪挿し,20,720,14400
2026/05/01,名古屋支店,バス・サニタリー,BS-001,オーガニックコットンタオル,21,1180,24780
2026/05/01,名古屋支店,バス・サニタリー,BS-002,陶器のソープディッシュ,13,640,8320
2026/05/01,名古屋支店,バス・サニタリー,BS-003,バスソルト 3種セット,10,1380,13800
2026/05/01,名古屋支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,15,920,13800
2026/05/01,名古屋支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,39,380,14820
2026/05/01,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,38,650,24700
2026/05/01,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,34,880,29920
